timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741116166871,349,Delete group,200,OK,Load Test 1-7,text,true,,290,607,100,100,http://localhost:6400/api/group,349,0,0
1741116166996,236,Create group,200,OK,Load Test 1-42,text,true,,290,656,100,100,http://localhost:6400/api/group,236,0,0
1741116167031,247,Create group,200,OK,Load Test 1-11,text,true,,290,656,100,100,http://localhost:6400/api/group,247,0,0
1741116166913,368,Delete group,200,OK,Load Test 1-59,text,true,,290,607,100,100,http://localhost:6400/api/group,368,0,0
1741116164855,2466,Login,200,OK,Load Test 1-12,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2465,0,0
1741116167320,1,Login-0,200,OK,Load Test 1-12,text,true,,683,0,100,100,null,0,0,0
1741116166945,393,Delete group,200,OK,Load Test 1-58,text,true,,290,607,100,100,http://localhost:6400/api/group,393,0,0
1741116166956,388,Delete group,200,OK,Load Test 1-53,text,true,,290,607,100,100,http://localhost:6400/api/group,388,0,0
1741116166989,358,Delete group,200,OK,Load Test 1-56,text,true,,290,607,100,100,http://localhost:6400/api/group,358,0,0
1741116164902,2449,Delete Account,200,OK,Load Test 1-40,text,true,,289,571,100,100,http://localhost:6400/api/users,2449,0,0
1741116164894,2461,Login,200,OK,Load Test 1-70,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2460,0,0
1741116167355,0,Login-0,200,OK,Load Test 1-70,text,true,,683,0,100,100,null,0,0,0
1741116164922,2447,Delete Account,200,OK,Load Test 1-27,text,true,,289,571,100,100,http://localhost:6400/api/users,2447,0,0
1741116164913,2501,Login,200,OK,Load Test 1-66,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2500,0,0
1741116167414,0,Login-0,200,OK,Load Test 1-66,text,true,,683,0,100,100,null,0,0,0
1741116165087,2334,Login,200,OK,Load Test 1-67,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2333,0,0
1741116167421,0,Login-0,200,OK,Load Test 1-67,text,true,,683,0,100,100,null,0,0,0
1741116165088,2338,Login,200,OK,Load Test 1-74,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2337,0,0
1741116167426,0,Login-0,200,OK,Load Test 1-74,text,true,,683,0,100,100,null,0,0,0
1741116165089,2444,Login,200,OK,Load Test 1-73,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2444,0,0
1741116167533,0,Login-0,200,OK,Load Test 1-73,text,true,,683,0,100,100,null,0,0,0
1741116165090,2459,Login,200,OK,Load Test 1-71,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2458,0,0
1741116167548,1,Login-0,200,OK,Load Test 1-71,text,true,,683,0,100,100,null,0,0,0
1741116165252,2462,Login,200,OK,Load Test 1-8,text,true,,1373,249,100,100,http://localhost:6400/api/auth,2461,0,0
1741116167714,0,Login-0,200,OK,Load Test 1-8,text,true,,682,0,100,100,null,0,0,0
1741116167715,57,Create group,200,OK,Load Test 1-8,text,true,,290,656,100,100,http://localhost:6400/api/group,57,0,0
1741116167160,617,Create group,200,OK,Load Test 1-24,text,true,,290,656,100,100,http://localhost:6400/api/group,617,0,0
1741116167021,758,Delete group,200,OK,Load Test 1-49,text,true,,290,607,100,100,http://localhost:6400/api/group,758,0,0
1741116167562,218,Create group,200,OK,Load Test 1-71,text,true,,290,656,100,100,http://localhost:6400/api/group,218,0,0
1741116167077,705,Delete group,200,OK,Load Test 1-50,text,true,,290,607,100,100,http://localhost:6400/api/group,705,0,0
1741116167067,716,Delete group,200,OK,Load Test 1-61,text,true,,290,607,100,100,http://localhost:6400/api/group,716,0,0
1741116167415,372,Create group,200,OK,Load Test 1-66,text,true,,290,656,100,100,http://localhost:6400/api/group,372,0,0
1741116167534,254,Create group,200,OK,Load Test 1-73,text,true,,290,656,100,100,http://localhost:6400/api/group,254,0,0
1741116165249,2545,Delete Account,200,OK,Load Test 1-32,text,true,,289,571,100,100,http://localhost:6400/api/users,2545,0,0
1741116167426,376,Create group,200,OK,Load Test 1-74,text,true,,290,656,100,100,http://localhost:6400/api/group,376,0,0
1741116162833,4982,Signup,200,OK,Load Test 1-68,text,true,,669,250,100,100,http://localhost:6400/api/users,4982,0,0
1741116167232,588,Get group,200,OK,Load Test 1-42,text,true,,354,602,100,100,http://localhost:6400/api/group,588,0,0
1741116167322,506,Create group,200,OK,Load Test 1-12,text,true,,290,656,100,100,http://localhost:6400/api/group,506,0,0
1741116165293,2540,Delete Account,200,OK,Load Test 1-38,text,true,,289,571,100,100,http://localhost:6400/api/users,2540,0,0
1741116163117,4717,Signup,200,OK,Load Test 1-77,text,true,,669,250,100,100,http://localhost:6400/api/users,4717,0,0
1741116167069,777,Delete group,200,OK,Load Test 1-10,text,true,,290,607,100,100,http://localhost:6400/api/group,777,0,0
1741116167067,782,Delete group,200,OK,Load Test 1-43,text,true,,290,607,100,100,http://localhost:6400/api/group,782,0,0
1741116167279,575,Get group,200,OK,Load Test 1-11,text,true,,354,602,100,100,http://localhost:6400/api/group,575,0,0
1741116162925,4941,Signup,200,OK,Load Test 1-79,text,true,,669,250,100,100,http://localhost:6400/api/users,4941,0,0
1741116167421,448,Create group,200,OK,Load Test 1-67,text,true,,290,656,100,100,http://localhost:6400/api/group,448,0,0
1741116167356,513,Create group,200,OK,Load Test 1-70,text,true,,290,656,100,100,http://localhost:6400/api/group,513,0,0
1741116167067,803,Delete group,200,OK,Load Test 1-44,text,true,,290,607,100,100,http://localhost:6400/api/group,803,0,0
1741116167195,677,Create group,200,OK,Load Test 1-28,text,true,,290,656,100,100,http://localhost:6400/api/group,677,0,0
1741116163078,4797,Signup,200,OK,Load Test 1-85,text,true,,669,250,100,100,http://localhost:6400/api/users,4797,0,0
1741116167198,687,Delete group,200,OK,Load Test 1-30,text,true,,290,607,100,100,http://localhost:6400/api/group,687,0,0
1741116165240,2680,Login,200,OK,Load Test 1-47,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2679,0,0
1741116167920,0,Login-0,200,OK,Load Test 1-47,text,true,,683,0,100,100,null,0,0,0
1741116167773,154,Get group,200,OK,Load Test 1-8,text,true,,354,602,100,100,http://localhost:6400/api/group,154,0,0
1741116167778,159,Get group,200,OK,Load Test 1-24,text,true,,354,602,100,100,http://localhost:6400/api/group,159,0,0
1741116167781,168,Get group,200,OK,Load Test 1-71,text,true,,354,602,100,100,http://localhost:6400/api/group,168,0,0
1741116165247,2724,Delete Account,200,OK,Load Test 1-36,text,true,,289,571,100,100,http://localhost:6400/api/users,2724,0,0
1741116167023,976,Update group,200,OK,Load Test 1-62,text,true,,290,715,100,100,http://localhost:6400/api/group,976,0,0
1741116167026,983,Update group,200,OK,Load Test 1-52,text,true,,290,715,100,100,http://localhost:6400/api/group,983,0,0
1741116165255,2755,Delete Account,200,OK,Load Test 1-100,text,true,,289,571,100,100,http://localhost:6400/api/users,2755,0,0
1741116165282,2729,Delete Account,200,OK,Load Test 1-34,text,true,,289,571,100,100,http://localhost:6400/api/users,2729,0,0
1741116167114,899,Update group,200,OK,Load Test 1-51,text,true,,290,715,100,100,http://localhost:6400/api/group,899,0,0
1741116167116,910,Update group,200,OK,Load Test 1-57,text,true,,290,715,100,100,http://localhost:6400/api/group,910,0,0
1741116167787,257,Get group,200,OK,Load Test 1-66,text,true,,354,602,100,100,http://localhost:6400/api/group,257,0,0
1741116167789,257,Get group,200,OK,Load Test 1-73,text,true,,354,602,100,100,http://localhost:6400/api/group,257,0,0
1741116167828,220,Get group,200,OK,Load Test 1-12,text,true,,354,602,100,100,http://localhost:6400/api/group,220,0,0
1741116167803,246,Get group,200,OK,Load Test 1-74,text,true,,354,602,100,100,http://localhost:6400/api/group,246,0,0
1741116167103,975,Update group,200,OK,Load Test 1-55,text,true,,290,715,100,100,http://localhost:6400/api/group,975,0,0
1741116167115,978,Update group,200,OK,Load Test 1-60,text,true,,290,715,100,100,http://localhost:6400/api/group,978,0,0
1741116167872,262,Get group,200,OK,Load Test 1-28,text,true,,354,602,100,100,http://localhost:6400/api/group,262,0,0
1741116167869,267,Get group,200,OK,Load Test 1-67,text,true,,354,602,100,100,http://localhost:6400/api/group,267,0,0
1741116167870,271,Get group,200,OK,Load Test 1-70,text,true,,354,602,100,100,http://localhost:6400/api/group,271,0,0
1741116165815,2330,Delete Account,200,OK,Load Test 1-72,text,true,,289,571,100,100,http://localhost:6400/api/users,2330,0,0
1741116163118,5048,Signup,200,OK,Load Test 1-2,text,true,,669,250,100,100,http://localhost:6400/api/users,5048,0,0
1741116167921,249,Create group,200,OK,Load Test 1-47,text,true,,290,656,100,100,http://localhost:6400/api/group,249,0,0
1741116165881,2291,Delete Account,200,OK,Load Test 1-48,text,true,,289,571,100,100,http://localhost:6400/api/users,2291,0,0
1741116165908,2292,Delete Account,200,OK,Load Test 1-33,text,true,,289,571,100,100,http://localhost:6400/api/users,2292,0,0
1741116165909,2355,Delete Account,200,OK,Load Test 1-41,text,true,,289,571,100,100,http://localhost:6400/api/users,2355,0,0
1741116163249,5053,Signup,200,OK,Load Test 1-15,text,true,,669,250,100,100,http://localhost:6400/api/users,5053,0,0
1741116163216,5096,Signup,200,OK,Load Test 1-87,text,true,,669,250,100,100,http://localhost:6400/api/users,5096,0,0
1741116167999,329,Delete group,200,OK,Load Test 1-62,text,true,,290,607,100,100,http://localhost:6400/api/group,329,0,0
1741116166047,2455,Login,200,OK,Load Test 1-83,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2454,0,0
1741116168502,0,Login-0,200,OK,Load Test 1-83,text,true,,683,0,100,100,null,0,0,0
1741116166084,2461,Login,200,OK,Load Test 1-76,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2460,0,0
1741116168545,0,Login-0,200,OK,Load Test 1-76,text,true,,683,0,100,100,null,0,0,0
1741116168546,248,Create group,200,OK,Load Test 1-76,text,true,,290,656,100,100,http://localhost:6400/api/group,248,0,0
1741116168078,722,Delete group,200,OK,Load Test 1-55,text,true,,290,607,100,100,http://localhost:6400/api/group,722,0,0
1741116167855,954,Update group,200,OK,Load Test 1-11,text,true,,290,715,100,100,http://localhost:6400/api/group,954,0,0
1741116163789,5022,Signup,200,OK,Load Test 1-90,text,true,,669,250,100,100,http://localhost:6400/api/users,5022,0,0
1741116166364,2448,Delete Account,200,OK,Load Test 1-37,text,true,,289,571,100,100,http://localhost:6400/api/users,2448,0,0
1741116167821,1009,Update group,200,OK,Load Test 1-42,text,true,,290,715,100,100,http://localhost:6400/api/group,1009,0,0
1741116168013,822,Delete group,200,OK,Load Test 1-51,text,true,,290,607,100,100,http://localhost:6400/api/group,822,0,0
1741116163815,5023,Signup,200,OK,Load Test 1-86,text,true,,669,250,100,100,http://localhost:6400/api/users,5023,0,0
1741116163822,5017,Signup,200,OK,Load Test 1-13,text,true,,669,250,100,100,http://localhost:6400/api/users,5017,0,0
1741116168026,814,Delete group,200,OK,Load Test 1-57,text,true,,290,607,100,100,http://localhost:6400/api/group,814,0,0
1741116168170,672,Get group,200,OK,Load Test 1-47,text,true,,354,602,100,100,http://localhost:6400/api/group,672,0,0
1741116168009,843,Delete group,200,OK,Load Test 1-52,text,true,,290,607,100,100,http://localhost:6400/api/group,843,0,0
1741116164335,4519,Signup,200,OK,Load Test 1-16,text,true,,669,250,100,100,http://localhost:6400/api/users,4519,0,0
1741116166069,2797,Delete Account,200,OK,Load Test 1-5,text,true,,289,571,100,100,http://localhost:6400/api/users,2797,0,0
1741116163803,5076,Signup,200,OK,Load Test 1-89,text,true,,669,250,100,100,http://localhost:6400/api/users,5076,0,0
1741116163826,5055,Signup,200,OK,Load Test 1-82,text,true,,669,250,100,100,http://localhost:6400/api/users,5055,0,0
1741116168094,792,Delete group,200,OK,Load Test 1-60,text,true,,290,607,100,100,http://localhost:6400/api/group,792,0,0
1741116168503,392,Create group,200,OK,Load Test 1-83,text,true,,290,656,100,100,http://localhost:6400/api/group,392,0,0
1741116164276,4621,Signup,200,OK,Load Test 1-88,text,true,,669,250,100,100,http://localhost:6400/api/users,4621,0,0
1741116162987,5912,Signup,200,OK,Load Test 1-80,text,true,,669,250,100,100,http://localhost:6400/api/users,5912,0,0
1741116165955,2960,Delete Account,200,OK,Load Test 1-39,text,true,,289,571,100,100,http://localhost:6400/api/users,2960,0,0
1741116168795,132,Get group,200,OK,Load Test 1-76,text,true,,354,602,100,100,http://localhost:6400/api/group,131,0,0
1741116166349,2583,Delete Account,200,OK,Load Test 1-35,text,true,,289,571,100,100,http://localhost:6400/api/users,2583,0,0
1741116166248,2700,Login,200,OK,Load Test 1-64,text,true,,1373,249,100,100,http://localhost:6400/api/auth,2699,0,0
1741116168948,0,Login-0,200,OK,Load Test 1-64,text,true,,682,0,100,100,null,0,0,0
1741116167950,1007,Update group,200,OK,Load Test 1-71,text,true,,290,715,100,100,http://localhost:6400/api/group,1007,0,0
1741116167928,1032,Update group,200,OK,Load Test 1-8,text,true,,290,715,100,100,http://localhost:6400/api/group,1032,0,0
1741116166344,2620,Delete Account,200,OK,Load Test 1-9,text,true,,289,571,100,100,http://localhost:6400/api/users,2620,0,0
1741116160863,8104,Signup,200,OK,Load Test 1-65,text,true,,669,250,100,100,http://localhost:6400/api/users,8104,0,0
1741116167938,1052,Update group,200,OK,Load Test 1-24,text,true,,290,715,100,100,http://localhost:6400/api/group,1052,0,0
1741116166347,2648,Delete Account,200,OK,Load Test 1-21,text,true,,289,571,100,100,http://localhost:6400/api/users,2648,0,0
1741116168062,975,Update group,200,OK,Load Test 1-74,text,true,,290,715,100,100,http://localhost:6400/api/group,974,0,0
1741116166234,2865,Delete Account,200,OK,Load Test 1-45,text,true,,289,571,100,100,http://localhost:6400/api/users,2865,0,0
1741116166788,2326,Login,200,OK,Load Test 1-81,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2325,0,0
1741116169114,0,Login-0,200,OK,Load Test 1-81,text,true,,683,0,100,100,null,0,0,0
1741116166815,2302,Login,200,OK,Load Test 1-14,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2302,0,0
1741116169117,0,Login-0,200,OK,Load Test 1-14,text,true,,683,0,100,100,null,0,0,0
1741116168809,310,Delete group,200,OK,Load Test 1-11,text,true,,290,607,100,100,http://localhost:6400/api/group,310,0,0
1741116166830,2290,Login,200,OK,Load Test 1-54,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2290,0,0
1741116169120,0,Login-0,200,OK,Load Test 1-54,text,true,,683,0,100,100,null,0,0,0
1741116168045,1079,Update group,200,OK,Load Test 1-66,text,true,,290,715,100,100,http://localhost:6400/api/group,1079,0,0
1741116168062,1073,Update group,200,OK,Load Test 1-12,text,true,,290,715,100,100,http://localhost:6400/api/group,1073,0,0
1741116168134,1013,Update group,200,OK,Load Test 1-28,text,true,,290,715,100,100,http://localhost:6400/api/group,1013,0,0
1741116168142,1009,Update group,200,OK,Load Test 1-70,text,true,,290,715,100,100,http://localhost:6400/api/group,1009,0,0
1741116168896,262,Get group,200,OK,Load Test 1-83,text,true,,354,602,100,100,http://localhost:6400/api/group,262,0,0
1741116168062,1099,Update group,200,OK,Load Test 1-73,text,true,,290,715,100,100,http://localhost:6400/api/group,1099,0,0
1741116168830,334,Delete group,200,OK,Load Test 1-42,text,true,,290,607,100,100,http://localhost:6400/api/group,334,0,0
1741116168136,1031,Update group,200,OK,Load Test 1-67,text,true,,290,715,100,100,http://localhost:6400/api/group,1031,0,0
1741116168949,219,Create group,200,OK,Load Test 1-64,text,true,,290,656,100,100,http://localhost:6400/api/group,219,0,0
1741116166807,2425,Login,200,OK,Load Test 1-75,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2424,0,0
1741116169232,0,Login-0,200,OK,Load Test 1-75,text,true,,683,0,100,100,null,0,0,0
1741116166832,2461,Login,200,OK,Load Test 1-78,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2461,0,0
1741116169293,0,Login-0,200,OK,Load Test 1-78,text,true,,683,0,100,100,null,0,0,0
1741116164850,4451,Signup,200,OK,Load Test 1-95,text,true,,669,250,100,100,http://localhost:6400/api/users,4451,0,0
1741116164836,4470,Signup,200,OK,Load Test 1-97,text,true,,669,250,100,100,http://localhost:6400/api/users,4470,0,0
1741116168958,356,Delete group,200,OK,Load Test 1-71,text,true,,290,607,100,100,http://localhost:6400/api/group,356,0,0
1741116168960,362,Delete group,200,OK,Load Test 1-8,text,true,,290,607,100,100,http://localhost:6400/api/group,362,0,0
1741116169115,209,Create group,200,OK,Load Test 1-81,text,true,,290,656,100,100,http://localhost:6400/api/group,209,0,0
1741116168991,334,Delete group,200,OK,Load Test 1-24,text,true,,290,607,100,100,http://localhost:6400/api/group,334,0,0
1741116169118,209,Create group,200,OK,Load Test 1-14,text,true,,290,656,100,100,http://localhost:6400/api/group,209,0,0
1741116167079,2373,Login,200,OK,Load Test 1-1,text,true,,1373,249,100,100,http://localhost:6400/api/auth,2372,0,0
1741116169452,0,Login-0,200,OK,Load Test 1-1,text,true,,682,0,100,100,null,0,0,0
1741116167157,2492,Login,200,OK,Load Test 1-63,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2492,0,0
1741116169649,0,Login-0,200,OK,Load Test 1-63,text,true,,683,0,100,100,null,0,0,0
1741116169168,620,Get group,200,OK,Load Test 1-64,text,true,,354,602,100,100,http://localhost:6400/api/group,620,0,0
1741116169327,463,Get group,200,OK,Load Test 1-14,text,true,,354,602,100,100,http://localhost:6400/api/group,463,0,0
1741116169294,497,Create group,200,OK,Load Test 1-78,text,true,,290,656,100,100,http://localhost:6400/api/group,497,0,0
1741116169325,471,Get group,200,OK,Load Test 1-81,text,true,,354,602,100,100,http://localhost:6400/api/group,471,0,0
1741116167339,2463,Delete Account,200,OK,Load Test 1-58,text,true,,289,571,100,100,http://localhost:6400/api/users,2463,0,0
1741116167344,2459,Delete Account,200,OK,Load Test 1-53,text,true,,289,571,100,100,http://localhost:6400/api/users,2459,0,0
1741116167779,2024,Delete Account,200,OK,Load Test 1-49,text,true,,289,571,100,100,http://localhost:6400/api/users,2024,0,0
1741116164879,4927,Signup,200,OK,Load Test 1-99,text,true,,669,250,100,100,http://localhost:6400/api/users,4927,0,0
1741116164878,4929,Signup,200,OK,Load Test 1-98,text,true,,669,250,100,100,http://localhost:6400/api/users,4929,0,0
1741116164888,4919,Signup,200,OK,Load Test 1-17,text,true,,669,250,100,100,http://localhost:6400/api/users,4919,0,0
1741116164892,4916,Signup,200,OK,Load Test 1-93,text,true,,669,250,100,100,http://localhost:6400/api/users,4916,0,0
1741116168842,970,Update group,200,OK,Load Test 1-47,text,true,,290,715,100,100,http://localhost:6400/api/group,970,0,0
1741116169650,184,Create group,200,OK,Load Test 1-63,text,true,,290,656,100,100,http://localhost:6400/api/group,184,0,0
1741116169120,718,Create group,200,OK,Load Test 1-54,text,true,,290,656,100,100,http://localhost:6400/api/group,718,0,0
1741116169453,398,Create group,200,OK,Load Test 1-1,text,true,,290,656,100,100,http://localhost:6400/api/group,398,0,0
1741116169038,822,Delete group,200,OK,Load Test 1-74,text,true,,290,607,100,100,http://localhost:6400/api/group,822,0,0
1741116169233,635,Create group,200,OK,Load Test 1-75,text,true,,290,656,100,100,http://localhost:6400/api/group,635,0,0
1741116167281,2591,Delete Account,200,OK,Load Test 1-59,text,true,,289,571,100,100,http://localhost:6400/api/users,2591,0,0
1741116169148,731,Delete group,200,OK,Load Test 1-28,text,true,,290,607,100,100,http://localhost:6400/api/group,731,0,0
1741116165778,4118,Signup,200,OK,Load Test 1-18,text,true,,669,250,100,100,http://localhost:6400/api/users,4118,0,0
1741116167220,2693,Delete Account,200,OK,Load Test 1-7,text,true,,289,571,100,100,http://localhost:6400/api/users,2693,0,0
1741116167347,2573,Delete Account,200,OK,Load Test 1-56,text,true,,289,571,100,100,http://localhost:6400/api/users,2573,0,0
1741116165816,4115,Signup,200,OK,Load Test 1-96,text,true,,669,250,100,100,http://localhost:6400/api/users,4115,0,0
1741116167782,2151,Delete Account,200,OK,Load Test 1-50,text,true,,289,571,100,100,http://localhost:6400/api/users,2151,0,0
1741116167783,2162,Delete Account,200,OK,Load Test 1-61,text,true,,289,571,100,100,http://localhost:6400/api/users,2162,0,0
1741116169136,814,Delete group,200,OK,Load Test 1-12,text,true,,290,607,100,100,http://localhost:6400/api/group,814,0,0
1741116169167,785,Delete group,200,OK,Load Test 1-67,text,true,,290,607,100,100,http://localhost:6400/api/group,785,0,0
1741116169151,807,Delete group,200,OK,Load Test 1-70,text,true,,290,607,100,100,http://localhost:6400/api/group,807,0,0
1741116169125,834,Delete group,200,OK,Load Test 1-66,text,true,,290,607,100,100,http://localhost:6400/api/group,834,0,0
1741116168927,1038,Update group,200,OK,Load Test 1-76,text,true,,290,715,100,100,http://localhost:6400/api/group,1038,0,0
1741116169791,179,Get group,200,OK,Load Test 1-78,text,true,,354,602,100,100,http://localhost:6400/api/group,179,0,0
1741116169161,816,Delete group,200,OK,Load Test 1-73,text,true,,290,607,100,100,http://localhost:6400/api/group,816,0,0
1741116169835,218,Get group,200,OK,Load Test 1-63,text,true,,354,602,100,100,http://localhost:6400/api/group,218,0,0
1741116169838,222,Get group,200,OK,Load Test 1-54,text,true,,354,602,100,100,http://localhost:6400/api/group,222,0,0
1741116165818,4254,Signup,200,OK,Load Test 1-92,text,true,,669,250,100,100,http://localhost:6400/api/users,4254,0,0
1741116165901,4195,Signup,200,OK,Load Test 1-94,text,true,,669,250,100,100,http://localhost:6400/api/users,4195,0,0
1741116165852,4241,Signup,200,OK,Load Test 1-19,text,true,,669,250,100,100,http://localhost:6400/api/users,4241,0,0
1741116165884,4211,Signup,200,OK,Load Test 1-69,text,true,,669,250,100,100,http://localhost:6400/api/users,4211,0,0
1741116169158,963,Update group,200,OK,Load Test 1-83,text,true,,290,715,100,100,http://localhost:6400/api/group,963,0,0
1741116169853,278,Get group,200,OK,Load Test 1-1,text,true,,354,602,100,100,http://localhost:6400/api/group,278,0,0
1741116169812,322,Delete group,200,OK,Load Test 1-47,text,true,,290,607,100,100,http://localhost:6400/api/group,322,0,0
1741116169869,266,Get group,200,OK,Load Test 1-75,text,true,,354,602,100,100,http://localhost:6400/api/group,266,0,0
1741116167816,2350,Login,200,OK,Load Test 1-68,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2350,0,0
1741116170166,0,Login-0,200,OK,Load Test 1-68,text,true,,683,0,100,100,null,0,0,0
1741116169789,382,Update group,200,OK,Load Test 1-64,text,true,,290,715,100,100,http://localhost:6400/api/group,382,0,0
1741116167834,2372,Login,200,OK,Load Test 1-77,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2371,0,0
1741116170206,0,Login-0,200,OK,Load Test 1-77,text,true,,683,0,100,100,null,0,0,0
1741116169790,454,Update group,200,OK,Load Test 1-14,text,true,,290,715,100,100,http://localhost:6400/api/group,454,0,0
1741116167847,2401,Delete Account,200,OK,Load Test 1-10,text,true,,289,571,100,100,http://localhost:6400/api/users,2401,0,0
1741116167850,2402,Delete Account,200,OK,Load Test 1-43,text,true,,289,571,100,100,http://localhost:6400/api/users,2402,0,0
1741116169966,294,Delete group,200,OK,Load Test 1-76,text,true,,290,607,100,100,http://localhost:6400/api/group,294,0,0
1741116169796,471,Update group,200,OK,Load Test 1-81,text,true,,290,715,100,100,http://localhost:6400/api/group,471,0,0
1741116167867,2454,Login,200,OK,Load Test 1-79,text,true,,1373,249,100,100,http://localhost:6400/api/auth,2453,0,0
1741116170321,0,Login-0,200,OK,Load Test 1-79,text,true,,682,0,100,100,null,0,0,0
1741116167875,2451,Login,200,OK,Load Test 1-85,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2450,0,0
1741116170326,0,Login-0,200,OK,Load Test 1-85,text,true,,683,0,100,100,null,0,0,0
1741116168167,2455,Login,200,OK,Load Test 1-2,text,true,,1373,249,100,100,http://localhost:6400/api/auth,2455,0,0
1741116170622,0,Login-0,200,OK,Load Test 1-2,text,true,,682,0,100,100,null,0,0,0
1741116168313,2315,Login,200,OK,Load Test 1-87,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2315,0,0
1741116170628,0,Login-0,200,OK,Load Test 1-87,text,true,,683,0,100,100,null,0,0,0
1741116168303,2450,Login,200,OK,Load Test 1-15,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2449,0,0
1741116170753,0,Login-0,200,OK,Load Test 1-15,text,true,,683,0,100,100,null,0,0,0
1741116167870,2931,Delete Account,200,OK,Load Test 1-44,text,true,,289,571,100,100,http://localhost:6400/api/users,2931,0,0
1741116170628,178,Create group,200,OK,Load Test 1-87,text,true,,290,656,100,100,http://localhost:6400/api/group,178,0,0
1741116170207,604,Create group,200,OK,Load Test 1-77,text,true,,290,656,100,100,http://localhost:6400/api/group,604,0,0
1741116167886,2927,Delete Account,200,OK,Load Test 1-30,text,true,,289,571,100,100,http://localhost:6400/api/users,2927,0,0
1741116166252,4563,Signup,200,OK,Load Test 1-20,text,true,,669,250,100,100,http://localhost:6400/api/users,4563,0,0
1741116168329,2490,Delete Account,200,OK,Load Test 1-62,text,true,,289,571,100,100,http://localhost:6400/api/users,2490,0,0
1741116166254,4566,Signup,200,OK,Load Test 1-22,text,true,,669,250,100,100,http://localhost:6400/api/users,4566,0,0
1741116166047,4781,Signup,200,OK,Load Test 1-91,text,true,,669,250,100,100,http://localhost:6400/api/users,4781,0,0
1741116170326,513,Create group,200,OK,Load Test 1-85,text,true,,290,656,100,100,http://localhost:6400/api/group,513,0,0
1741116166015,4826,Signup,200,OK,Load Test 1-84,text,true,,669,250,100,100,http://localhost:6400/api/users,4826,0,0
1741116170623,228,Create group,200,OK,Load Test 1-2,text,true,,290,656,100,100,http://localhost:6400/api/group,228,0,0
1741116170167,686,Create group,200,OK,Load Test 1-68,text,true,,290,656,100,100,http://localhost:6400/api/group,686,0,0
1741116166375,4483,Signup,200,OK,Load Test 1-23,text,true,,669,250,100,100,http://localhost:6400/api/users,4483,0,0
1741116170322,552,Create group,200,OK,Load Test 1-79,text,true,,290,656,100,100,http://localhost:6400/api/group,552,0,0
1741116170122,757,Delete group,200,OK,Load Test 1-83,text,true,,290,607,100,100,http://localhost:6400/api/group,757,0,0
1741116170245,637,Delete group,200,OK,Load Test 1-14,text,true,,290,607,100,100,http://localhost:6400/api/group,637,0,0
1741116166797,4088,Signup,200,OK,Load Test 1-6,text,true,,669,250,100,100,http://localhost:6400/api/users,4088,0,0
1741116166826,4060,Signup,200,OK,Load Test 1-4,text,true,,669,250,100,100,http://localhost:6400/api/users,4060,0,0
1741116170061,830,Update group,200,OK,Load Test 1-54,text,true,,290,715,100,100,http://localhost:6400/api/group,830,0,0
1741116170267,631,Delete group,200,OK,Load Test 1-81,text,true,,290,607,100,100,http://localhost:6400/api/group,631,0,0
1741116170754,152,Create group,200,OK,Load Test 1-15,text,true,,290,656,100,100,http://localhost:6400/api/group,152,0,0
1741116166798,4117,Signup,200,OK,Load Test 1-25,text,true,,669,250,100,100,http://localhost:6400/api/users,4117,0,0
1741116169970,951,Update group,200,OK,Load Test 1-78,text,true,,290,715,100,100,http://localhost:6400/api/group,951,0,0
1741116170172,764,Delete group,200,OK,Load Test 1-64,text,true,,290,607,100,100,http://localhost:6400/api/group,764,0,0
1741116170054,894,Update group,200,OK,Load Test 1-63,text,true,,290,715,100,100,http://localhost:6400/api/group,894,0,0
1741116168800,2188,Delete Account,200,OK,Load Test 1-55,text,true,,289,571,100,100,http://localhost:6400/api/users,2188,0,0
1741116168838,2174,Login,200,OK,Load Test 1-86,text,true,,1373,249,100,100,http://localhost:6400/api/auth,2173,0,0
1741116171012,0,Login-0,200,OK,Load Test 1-86,text,true,,682,0,100,100,null,0,0,0
